duration,protocol_type, Timestamp,source ip,source_host,destination ip,destination_host,flow bytes/s,flow byte mb,class,severity,flow packets,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,data
0,tcp,12/1/2018 10:52,144.21.81.16,Hacker 113,172.31.67.109,Smart Phone 12,2965958.881,2.97 MB,neptune,Low,6740.815639,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,12,0,0,1,1,0.05,0.07,0,255,12,0.05,0.07,0,0,0,0,1,1,21
0,tcp,12/1/2018 10:52,144.21.81.16,Hacker 113,172.31.67.115,Smart Phone 12,4471.971916,4.47 KB,normal,Critical,89.43943832,http,SF,287,678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,1,0,0,28,255,1,0,0.04,0.01,0,0,0,0,21
4,tcp,12/1/2018 10:55,144.21.81.16,Hacker 113,172.31.66.53,Smart Phone 53,3448410.988,3.45 MB,guess_passwd,Low,7837.2977,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,210,191,0.91,0.01,0,0,0,0,0.05,0,10
0,tcp,12/1/2018 10:55,144.21.81.16,Hacker 113,172.31.66.80,Smart Phone 53,236379.7308,236.38 KB,neptune,Medium,541.9564628,bgp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,12,0,0,1,1,0.05,0.06,0,255,12,0.05,0.05,0,0,0,0,1,1,20
0,tcp,12/1/2018 10:55,144.21.81.16,Hacker 113,172.31.66.120,Smart Phone 68,880000000,880.00 MB,neptune,Critical,2000000,hostnames,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,18,1,1,0,0,0.1,0.08,0,255,18,0.07,0.08,0,0,1,1,0,0,18
0,tcp,12/1/2018 10:57,144.21.81.16,Hacker 113,172.31.67.96,Smart Phone 68,2561599.684,2.56 MB,normal,Low,5854.107742,http,SF,229,1308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,108,134,1,0,0.01,0.01,0,0,0,0,21
0,tcp,12/1/2018 10:58,144.21.81.16,Hacker 113,172.31.67.109,Smart Phone 84,2613214.551,2.61 MB,neptune,Critical,5939.123979,ctf,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,19,1,1,0,0,0.09,0.07,0,255,19,0.07,0.07,0,0,1,1,0,0,20
0,udp,12/1/2018 10:59,144.21.81.16,Hacker 113,172.31.67.115,Smart Phone 84,287023.5979,287.02 KB,normal,Low,652.3263589,domain_u,SF,45,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,193,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,18
0,tcp,12/1/2018 11:01,144.21.81.16,Hacker 113,172.31.66.53,Smart Phone 87,1202826.643,1.20 MB,saint,,2733.696915,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.05,0,0.95,1,0,1,0,255,1,0,1,0,0,0.04,0,0.96,1,20
0,tcp,12/1/2018 11:02,144.21.81.16,Hacker 113,172.31.66.80,Smart Phone 87,981333333.3,981.33 MB,neptune,,666666.6667,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,18,0,0,1,1,0.06,0.05,0,255,18,0.07,0.05,0,0,0,0,1,1,21
7573,tcp,12/1/2018 11:03,144.21.81.16,Hacker 113,172.31.66.120,Smart Phone 127,2632596.498,2.63 MB,processtable,,6016.359089,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,183,0.72,0.03,0,0,0.33,0.46,0.12,0.08,18
0,tcp,12/1/2018 11:06,144.21.81.16,Hacker 113,172.31.67.96,Smart Phone 127,Infinity,Infinity,normal,,Infinity,ftp_data,SF,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,95,18,0.15,0.04,0.15,0.11,0,0,0,0,20
282,tcp,12/1/2018 10:52,145.239.183.169,Hacker 114,172.31.64.123,Cisco Router 4,2440174.14,2.44 MB,warezmaster,Low,5545.850317,ftp,SF,161,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,97,0.38,0.03,0,0,0,0,0,0,13
0,udp,12/1/2018 10:52,145.239.183.169,Hacker 114,172.31.65.13,Cisco Router 4,880000000,880.00 MB,normal,Low,2000000,private,SF,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,1,0,0,255,255,1,0,0.24,0,0,0,0,0,14
0,tcp,12/1/2018 10:53,145.239.183.169,Hacker 114,172.31.67.12,Database Server 1,520000000,520.00 MB,normal,Critical,1000000,http,SF,324,916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,9,255,1,0,0.11,0.04,0,0,0,0,21
0,tcp,12/1/2018 10:53,145.239.183.169,Hacker 114,172.31.67.96,Database Server 1,475763.1132,475.76 KB,normal,Critical,1081.279803,http,SF,220,3197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0.43,4,255,1,0,0.25,0.05,0,0,0,0,21
4,tcp,12/1/2018 10:54,145.239.183.169,Hacker 114,172.31.66.66,Database Server 2,757000000,757.00 MB,guess_passwd,Low,1000000,pop_3,SF,26,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,237,0.93,0.01,0,0,0,0,0.04,0,16
3,tcp,12/1/2018 10:55,145.239.183.169,Hacker 114,172.31.64.58,Database Server 2,2861137.302,2.86 MB,back,Low,6502.584777,http,RSTR,37960,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0.75,1,0,0.5,255,255,1,0,0,0,0,0,0.06,0.06,11
0,tcp,12/1/2018 10:55,145.239.183.169,Hacker 114,172.31.64.72,Desktop 29,406432.7215,406.43 KB,normal,Critical,923.7107307,auth,SF,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,32,4,0.03,0.12,0.03,0.5,0,0,0,0,21
0,tcp,12/1/2018 10:55,145.239.183.169,Hacker 114,172.31.65.78,Desktop 29,1472000000,1472.00 MB,normal,Low,1000000,http,SF,233,4768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,1,0,0.13,255,255,1,0,0,0,0,0,0,0,21
2069,tcp,12/1/2018 10:55,145.239.183.169,Hacker 114,172.31.67.12,Fax 3,2915355.309,2.92 MB,apache2,Low,6625.80752,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.47,0.5,15
0,tcp,12/1/2018 10:56,145.239.183.169,Hacker 114,172.31.67.96,Fax 3,1472000000,1472.00 MB,normal,Critical,1000000,http,SF,197,1026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,55,255,1,0,0.02,0.04,0,0,0,0,21
0,tcp,12/1/2018 10:56,145.239.183.169,Hacker 114,172.31.65.27,Desktop 42,1942251.766,1.94 MB,neptune,Medium,4414.208558,ftp_data,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,3,0,0,1,1,0.02,0.08,0,255,3,0.01,0.07,0,0,0,0,1,1,20
0,tcp,12/1/2018 10:56,145.239.183.169,Hacker 114,172.31.64.108,Desktop 42,1859914.613,1.86 MB,mscan,Medium,4227.078666,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0.5,0.67,0.25,0.75,1,179,58,0.23,0.03,0.01,0.03,0,0,0.88,0.95,15
7216,tcp,12/1/2018 10:56,145.239.183.169,Hacker 114,172.31.65.109,Laptop 15,2633792.603,2.63 MB,processtable,Critical,6008.494768,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,248,0.97,0.02,0,0,0.33,0.34,0.04,0.02,18
0,tcp,12/1/2018 10:56,145.239.183.169,Hacker 114,172.31.67.97,Laptop 15,275237.8993,275.24 KB,processtable,Medium,627.9026967,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,149,0.58,0.02,0,0,0.53,0.5,0.01,0.01,18
0,tcp,12/1/2018 10:57,145.239.183.169,Hacker 114,172.31.64.124,Laptop 21,2552784.242,2.55 MB,normal,High,5833.961522,http,SF,208,2393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,81,255,1,0,0.01,0.04,0,0,0,0,21
0,tcp,12/1/2018 10:59,145.239.183.169,Hacker 114,172.31.64.123,Laptop 21,13072.50139,13.07 KB,mscan,Critical,185.4255516,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,64,85,0.33,0.05,0.02,0.04,1,1,0,0,17
0,udp,12/1/2018 10:59,145.239.183.169,Hacker 114,172.31.65.13,Printer 12,2763687.027,2.76 MB,snmpguess,Critical,6332.921693,private,SF,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,16
0,tcp,12/1/2018 10:59,145.239.183.169,Hacker 114,172.31.67.12,Printer 12,2375040.484,2.38 MB,mscan,,5397.819281,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0.75,0.2,0.5,0.75,0.8,255,127,0.5,0.01,0,0,0,0,0.67,0.33,10
0,tcp,12/1/2018 10:59,145.239.183.169,Hacker 114,172.31.67.96,Smart Phone 57,0,0.00  B,neptune,,7.433838834,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,9,0.05,0,0.95,1,0.04,0.06,0,255,9,0.04,0.07,0,0,0.04,0,0.96,1,21
0,tcp,12/1/2018 11:00,145.239.183.169,Hacker 114,172.31.66.66,Smart Phone 57,377102.992,377.10 KB,normal,,857.0522545,http,SF,297,2427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,1,0,0.14,191,255,1,0,0.01,0.02,0,0,0,0,21
0,tcp,12/1/2018 11:01,145.239.183.169,Hacker 114,172.31.64.58,Smart Phone 91,2698564.593,2.70 MB,normal,,6187.097839,http,SF,146,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0.75,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 11:01,145.239.183.169,Hacker 114,172.31.64.72,Smart Phone 91,444159.5542,444.16 KB,mscan,,1009.453532,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0.33,1,1,114,60,0.25,0.04,0.01,0.03,0,0,0.89,1,15
21,tcp,12/1/2018 11:02,145.239.183.169,Hacker 114,172.31.65.78,Smart Phone 91,2465790.505,2.47 MB,xterm,,5627.381843,ftp,SF,132,572,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,18,1,0.06,0.17,0.06,0,0,0,0,0,4
0,tcp,12/1/2018 11:03,145.239.183.169,Hacker 114,172.31.67.12,Smart Phone 91,4719257.789,4.72 MB,satan,,10725.58589,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,1,0.14,1,0.86,0,0,1,0,255,1,0,0.92,0,0,0.11,1,0.89,0,19
0,udp,12/1/2018 11:03,145.239.183.169,Hacker 114,172.31.67.96,Smart Phone 127,280165.5524,280.17 KB,normal,,636.7398918,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,128,127,0.99,0.02,0.01,0,0,0,0,0,20
0,tcp,12/1/2018 11:04,145.239.183.169,Hacker 114,172.31.65.27,Smart Phone 127,587581.1915,587.58 KB,mscan,,1342.818561,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,0,0,1,0,1,4,86,0.5,0.5,0.25,0.03,1,1,0,0,18
0,tcp,12/1/2018 11:05,145.239.183.169,Hacker 114,172.31.64.108,Smart Phone 127,4952166.573,4.95 MB,normal,,11254.92403,http,SF,289,2317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,23,255,1,0,0.04,0.02,0,0,0,0,21
0,tcp,12/1/2018 11:05,145.239.183.169,Hacker 114,172.31.65.109,Smart Phone 127,2640660.165,2.64 MB,normal,,6001.500375,http,SF,160,996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,96,255,1,0,0.01,0.02,0,0,0,0,21
0,tcp,12/1/2018 11:05,145.239.183.169,Hacker 114,172.31.67.97,Smart Phone 128,0,0.00  B,normal,,141.6965804,http,SF,252,277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0,1,0,0.07,133,7,0.05,0.75,0.01,0,0.02,0,0.83,0.14,21
0,udp,12/1/2018 11:06,145.239.183.169,Hacker 114,172.31.64.124,Smart Phone 128,2896000000,2896.00 MB,normal,,2000000,private,SF,55,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,0,0,0,0,1,0,0,255,255,1,0,0.92,0,0,0,0,0,17
0,tcp,12/1/2018 10:53,146.0.74.132,Hacker 115,172.31.66.46,Desktop 36,2994623.29,2.99 MB,nmap,Critical,6805.962023,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,78,1,0.01,1,1,0,1,1,0,0,19
0,tcp,12/1/2018 10:54,146.0.74.132,Hacker 115,172.31.66.44,Desktop 36,2938524.727,2.94 MB,normal,High,6678.465289,http,SF,230,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,1,0,0.27,34,255,1,0,0.03,0.07,0.03,0,0,0,21
0,tcp,12/1/2018 10:57,146.0.74.132,Hacker 115,172.31.65.100,Smart Phone 5,2507297.83,2.51 MB,neptune,Medium,5719.921105,shell,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,11,1,1,0,0,0.07,0.05,0,255,11,0.04,0.06,0,0,1,1,0,0,21
0,tcp,12/1/2018 10:57,146.0.74.132,Hacker 115,172.31.67.45,Smart Phone 5,2498332.05,2.50 MB,neptune,Critical,5709.520144,login,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,19,0,0,1,1,0.13,0.05,0,255,19,0.07,0.05,0,0,0,0,1,1,20
0,tcp,12/1/2018 10:57,146.0.74.132,Hacker 115,172.31.66.11,Smart Phone 29,286129.9281,286.13 KB,normal,Low,653.9021057,http,SF,295,1215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,20,0,0,0,0,1,0,0.1,125,243,1,0,0.01,0.02,0,0,0,0,21
0,tcp,12/1/2018 10:59,146.0.74.132,Hacker 115,172.31.66.46,Smart Phone 29,2535145.812,2.54 MB,neptune,Low,5809.225049,uucp_path,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,0,0,1,1,0.02,0.07,0,255,4,0.02,0.07,0,0,0,0,1,1,21
0,tcp,12/1/2018 11:00,146.0.74.132,Hacker 115,172.31.66.44,Smart Phone 30,817092.0807,817.09 KB,normal,,1857.027456,http,SF,309,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,1,0,0.12,181,255,1,0,0.01,0.04,0,0,0,0,21
0,tcp,12/1/2018 11:06,146.0.74.132,Hacker 115,172.31.65.100,Smart Phone 30,2896000000,2896.00 MB,normal,,2000000,http,SF,218,921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 11:06,146.0.74.132,Hacker 115,172.31.67.45,Smart Phone 111,Infinity,Infinity,neptune,,Infinity,nnsp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,8,0,0,1,1,0.06,0.06,0,255,8,0.03,0.06,0,0,0,0,1,1,20
0,tcp,12/1/2018 11:06,146.0.74.132,Hacker 115,172.31.66.11,Smart Phone 111,1472000000,1472.00 MB,normal,,1000000,http,SF,231,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,0.11,13,255,1,0,0.08,0.04,0,0,0,0,21
0,tcp,12/1/2018 10:55,150.116.178.191,Hacker 116,172.31.64.4,File Server 2,1724171.712,1.72 MB,normal,High,3918.572072,http,SF,273,2947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,255,1,0,0.5,0.01,0,0,0,0,21
0,tcp,12/1/2018 11:02,150.116.178.191,Hacker 116,172.31.64.4,File Server 2,412887.7274,412.89 KB,neptune,,938.3811986,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,5,1,1,0,0,0.02,0.07,0,255,5,0.02,0.07,0,0,1,1,0,0,21
0,udp,12/1/2018 10:55,150.129.140.164,Hacker 117,172.31.66.46,Smart Phone 30,981333333.3,981.33 MB,normal,High,666666.6667,domain_u,SF,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,18
0,tcp,12/1/2018 11:02,150.129.140.164,Hacker 117,172.31.66.46,Smart Phone 30,2944000000,2944.00 MB,processtable,,2000000,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,144,0.56,0.4,0,0,0.45,0.81,0.39,0.01,18
0,tcp,12/1/2018 10:55,151.101.129.167,Hacker 118,172.31.66.86,Database Server 2,3777095.842,3.78 MB,normal,Critical,8627.974205,http,SF,207,1056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,255,1,0,0.33,0.05,0,0,0,0,21
0,tcp,12/1/2018 10:55,151.101.129.167,Hacker 118,172.31.64.124,Database Server 2,5686.185068,5.69 KB,normal,Low,12.92314788,http,SF,285,1921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,53,255,1,0,0.02,0.04,0,0,0,0,21
0,tcp,12/1/2018 11:01,151.101.129.167,Hacker 118,172.31.66.86,Smart Phone 72,702836.9029,702.84 KB,neptune,,1605.48181,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,1,1,0,0,0.24,0.12,0,255,70,0.27,0.02,0.02,0,0.97,0.97,0,0.01,17
0,tcp,12/1/2018 11:01,151.101.129.167,Hacker 118,172.31.64.124,Smart Phone 72,2342793.248,2.34 MB,guess_passwd,,5324.53011,ftp,SF,25,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,44,19,0.43,0.09,0.02,0,0,0,0,0,7
0,tcp,12/1/2018 10:51,151.101.20.166,Hacker 119,192.168.10.14,Router 19,1338280.917,1.34 MB,neptune,Low,3041.547539,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,9,0,0,1,1,0.04,0.07,0,255,9,0.04,0.08,0,0,0,0,1,1,21
0,tcp,12/1/2018 10:54,151.101.20.166,Hacker 119,192.168.10.12,Router 19,2249373.754,2.25 MB,neptune,Low,5112.213077,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,6,0,0,1,1,0.02,0.06,0,255,6,0.02,0.06,0,0,0,0,1,1,20
0,tcp,12/1/2018 10:58,151.101.20.166,Hacker 119,192.168.10.14,Router 20,427817.9715,427.82 KB,normal,Critical,980.3344901,http,SF,309,600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,71,162,1,0,0.01,0.02,0,0,0,0,21
0,tcp,12/1/2018 11:00,151.101.20.166,Hacker 119,192.168.10.12,Router 20,353118.68,353.12 KB,neptune,,802.5424545,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,3,1,1,0,0,0.01,0.07,0,255,3,0.01,0.07,0,0,1,1,0,0,21
0,tcp,12/1/2018 10:55,151.101.200.166,Hacker 120,172.31.66.111,Smart Phone 6,4603955.216,4.60 MB,neptune,Critical,10463.53458,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,9,0,0,1,1,0.07,0.06,0,255,9,0.04,0.05,0,0,0,0,1,1,21
0,tcp,12/1/2018 11:01,151.101.200.166,Hacker 120,172.31.66.111,Smart Phone 6,3021562.972,3.02 MB,normal,,6867.188573,http,SF,209,2301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.5,1,0,1,15,255,1,0,0.07,0.01,0,0,0,0,21
0,tcp,12/1/2018 10:55,151.101.200.64,Hacker 121,172.31.65.108,Desktop 40,0,0.00  B,mscan,Low,12.55083087,pop_3,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,36,12,0.33,0.08,0.03,0,1,1,0,0,17
0,tcp,12/1/2018 11:02,151.101.200.64,Hacker 121,172.31.65.108,Desktop 40,806666666.7,806.67 MB,normal,,666666.6667,smtp,SF,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,141,0.55,0.02,0,0,0,0,0,0.01,20
0,tcp,12/1/2018 10:54,151.101.202.2,Hacker 122,172.31.65.20,DHCP Server,4104094.767,4.10 MB,neptune,High,9327.488107,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,10,1,1,0,0,0.09,0.07,0,255,10,0.04,0.06,0,0,1,1,0,0,21
0,tcp,12/1/2018 10:56,151.101.202.2,Hacker 122,172.31.65.121,DHCP Server,3441129.316,3.44 MB,normal,Critical,7820.748446,http,SF,312,5154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,4,255,1,0,0.25,0.04,0,0,0,0,21
0,tcp,12/1/2018 11:01,151.101.202.2,Hacker 122,172.31.65.20,Laptop 19,872489.3863,872.49 KB,neptune,,1993.928599,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,20,1,1,0,0,0.12,0.08,0,255,20,0.08,0.09,0,0,1,1,0,0,18
0,tcp,12/1/2018 11:05,151.101.202.2,Hacker 122,172.31.65.121,Laptop 19,4431686.559,4.43 MB,normal,,10072.01491,http,SF,223,32782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,166,166,1,0,0.01,0,0,0,0,0,21
0,udp,12/1/2018 10:55,151.101.32.143,Hacker 123,172.31.66.121,Smart Phone 13,3006902.207,3.01 MB,normal,Critical,6833.868653,private,SF,53,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,279,0,0,0,0,1,0,0,255,255,1,0,0.99,0,0,0,0,0,17
8056,tcp,12/1/2018 11:02,151.101.32.143,Hacker 123,172.31.66.121,Smart Phone 13,3554550.228,3.55 MB,processtable,,8078.523246,telnet,SF,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,74,0.29,0.03,0,0,0.01,0.03,0.11,0.18,8
0,tcp,12/1/2018 10:52,151.101.32.166,Hacker 124,172.31.66.94,Smart Phone 29,10680.64861,10.68 KB,normal,High,194.193611,ftp_data,SF,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,1,0,0.2,82,37,0.45,0.06,0.45,0,0,0,0,0,21
0,tcp,12/1/2018 10:54,151.101.32.166,Hacker 124,172.31.68.23,Smart Phone 29,2062435.549,2.06 MB,neptune,Medium,4687.35352,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,6,0,0,1,1,0.03,0.07,0,255,6,0.02,0.08,0,0,0,0,1,1,21
0,tcp,12/1/2018 10:55,151.101.32.166,Hacker 124,172.31.66.8,Smart Phone 66,880000000,880.00 MB,normal,Critical,2000000,http,SF,304,16684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,1,0,0.15,14,245,1,0,0.07,0.02,0,0,0,0,21
0,tcp,12/1/2018 10:55,151.101.32.166,Hacker 124,172.31.66.44,Smart Phone 66,3415221.019,3.42 MB,normal,Medium,7761.865953,http,SF,319,15171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,22,0,0,0,0,1,0,0.09,94,255,1,0,0.01,0.01,0,0,0,0,21
0,tcp,12/1/2018 10:59,151.101.32.166,Hacker 124,172.31.66.94,Smart Phone 77,2584662.378,2.58 MB,neptune,Low,5874.232678,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,9,1,1,0,0,0.05,0.07,0,255,9,0.04,0.06,0,0,1,1,0,0,21
0,tcp,12/1/2018 11:00,151.101.32.166,Hacker 124,172.31.68.23,Smart Phone 77,373803.1926,373.80 KB,neptune,,849.5527105,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,4,0,0,1,1,0.04,0.07,0,255,4,0.02,0.05,0,0,0,0,1,1,21
0,tcp,12/1/2018 11:02,151.101.32.166,Hacker 124,172.31.66.8,Smart Phone 137,2558213.902,2.56 MB,neptune,,5814.122504,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2,1,1,0,0,0.02,0.08,0,255,2,0.01,0.06,0,0,1,1,0,0,21
0,udp,12/1/2018 11:02,151.101.32.166,Hacker 124,172.31.66.44,Smart Phone 137,410160.8017,410.16 KB,snmpguess,,932.1836402,private,SF,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,254,1,0.01,0.02,0,0,0,0,0,16
5,tcp,12/1/2018 10:55,151.101.33.108,Hacker 125,172.31.64.44,Desktop 21,5023117.758,5.02 MB,guess_passwd,Critical,11416.17672,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,56,54,0.95,0.04,0.02,0.04,0,0,0,0,6
0,tcp,12/1/2018 10:55,151.101.33.108,Hacker 125,172.31.66.26,Desktop 21,1210670.409,1.21 MB,mscan,Critical,2751.523656,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0.18,1,0.64,0.25,1,0.91,255,66,0.26,0.03,0,0,0,0,0.6,0.65,15
